company,address,report publication year,internal manufacturing site
Garuda International Ltd.," Building A1-A3, Pengding Plant, Songluo Road, Yanchuan Community, Yanluo Street, Baoan District, Shenzhen, Guangdong, China",2018,TRUE
Garuda International Ltd.," No. 18 Tengfei Road, Economic and Technological Development Zone, Qinhuangdao, Hebei, China",2018,TRUE
Garuda International Ltd.," No. 11 Honghai North Road, Huaian Economic Development Zone, Huaian, Jiangsu, China",2018,TRUE
"Genius Electronic Optical Co., Ltd."," No. 8 Chuangxin Road, Torch Hi-tech Indsl Zone, Xiamen, Fujian, China",2018,TRUE
GoerTek Inc.," No. 268 Dongfang Road, High-Tech Industrial Development Zone, Weifang, Shandong, China",2018,TRUE
GoerTek Inc.," West Changan South Road and North Tengfei Road, Yishui County, Linyi, Shandong, China",2018,TRUE
GoerTek Inc.," Lot K-08, Que Vo industrial park, Nam Son commune, Bac Ninh, Vietnam",2018,TRUE
"Hama Naka Shoukin Industry Co., Ltd."," No. 1 Gaoding Road, Kunshan Development Zone, Kunshan, Jiangsu, China",2018,TRUE
"HengMingDa Wrapper Co., Ltd."," No. 1568 Taji Road, Shipai Town, Kunshan, Jiangsu, China",2018,TRUE
Henkel Corp.," No. 90 Zhu Jiang Road , Yantai Economic Technological Development Zone, Yantai, Shandong, China",2018,TRUE
Henkel Corp.," 167 Batchelder Road, Seabrook, New Hampshire, USA",2018,TRUE
Henkel Corp.," 301 Washington Street, Cannon Falls, Minnesota, USA",2018,TRUE
Henkel Corp.," No. 524, Anji East Road, Sanzao Town, Jin Wan Qu, Zhuhai, Guangdong, China",2018,TRUE
HI-P International Ltd.," No. 77 Jinwen Road, Zhuqiao Airport Industrial Zone, Pudong New Area, Shanghai, China",2018,TRUE
HI-P International Ltd.," No. 96 and No. 102, Jinwen Road, Zhuqiao Airport Industrial Zone, Pudong New Area, Shanghai, China",2018,TRUE
HI-P International Ltd.," No. 38 Jinliang Road, Pudong, Shanghai, China",2018,TRUE
HI-P International Ltd.," Blk 3 and 4, No. 955 Jinhai Road, Shanghai, China",2018,TRUE
HI-P International Ltd.," No. 86 Liu Feng Road, Wu Zhong District, Suzhou, Jiangsu, China",2018,TRUE
"Hirose Electric Co., Ltd."," 1261-10 Jeongwang-Dong, Siheung, Gyeonggi-Do, Korea",2018,TRUE
"Hirose Electric Co., Ltd."," 2-31-1 Toyomane, Yamadacho, Shimoheigun, Miyako, Iwate, Japan",2018,TRUE
"Hirose Electric Co., Ltd."," 21-2 Kubota Dai-2 Chiwariaza Akamae, Miyako, Iwate, Japan",2018,TRUE
"Hirose Electric Co., Ltd."," 509-36 Soejima, Fuchumachi, Toyama, Japan",2018,TRUE
"Hirose Electric Co., Ltd."," 3215 Shimoizawa, Fuchumachi, Toyama, Japan",2018,TRUE
"Hirose Electric Co., Ltd."," 46-3 Aza Nishi, Niida, Tagajo-shi, Miyagi, Japan",2018,TRUE
"Hirose Electric Co., Ltd."," 55-1 Jiwari, Tagusari, Miyako, Iwate, Japan",2018,TRUE
"Hirose Electric Co., Ltd."," 63-25 Nishiura Aisaricho, Kitakami, Iwate, Japan",2018,TRUE
"Hirose Electric Co., Ltd."," 191-1 Oaza Urushikawa Aza Tamatsubaki, Goshogawara, Aomori, Japan",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 1925 Nan Le Road, Songjiang Export Processing Zone,  Shanghai, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Avenida Caminho de Gois 100, Rodovia Anhanguera km 66, Bairro dos  Fernandes, Bloco B, Jundia, Sao Paulo, Brazil",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Foxconn Longhua Technology Park, #2 2nd Donghuan Road, 10th  Yousong Industrial District, Longhua Town, Baoan, Shenzhen, Guangdong, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 1 Longfei Street Economy Technology Development Zone, Taiyuan,  Shanxi, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Foxconn Guanlan Technology Park North site, Dashuikeng Village,  Guanlan Town, Baoan, Shenzhen, Guangdong, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 168 Hezuo Road, CDHT Western Park, Chengdu, Sichuan, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 9 Jianye East Road, Torch Hi-Tech Development Zone,  Zhongshan, Guangdong, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 1216 Lanhua Road, Jincheng Economic and Technology  Development Zone, Jincheng, Shanxi, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Wancheng warehouse 203, No. 6 Hongmian Road, Fu-tian tax free  zone, Shenzhen, Guangdong, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Longhe Technology Industry zone, Southern Construction Road,  Anci District, Langfang, Hebei, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Foxconn Technology Development Zone, Hebi, Henan, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Hu Ling Industry Park, Huang He River Road, Jiyuan, Henan, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 7 workshop, Export Processing District, No. 9 Avenue, Economy  Technology Development Zone, Zhengzhou, Henan, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 35 Hua Bao North Road, Cheng Xi Industrial Zone, Chancheng  District, Foshan, Guangdong, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," 13301 Park Vista Blvd., Fort Worth, Texas, USA",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 299 Nan Song Road, Yu Shan Town, Kunshan, Jiangsu, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 888 Hezuo Road, Comprehensive Bonded Zone, CDHT Western  Park, Chengdu, Sichuan, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 99 Fuxing Avenue, Xitang Town, Jiashan, Zhejiang, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 880 Zizhu Road, Hi-Tech Industrial Zone, Kunshan, Jiangsu, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 6, Sec. 2, Huandong Road, Xinshi District, Tainan, Taiwan",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Building 8, Foxconn Guanlan Technology Park B District, Da San  Community, Guanlan Town, Baoan, Shenzhen, Guangdong, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 689 Hezuo Road, Chengdu High Technology Western Park,  Chengdu, Sichuan, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Hongguan science and technology park, Da Shuikeng Village, Guanlan  Street, Guanlan, Shenzhen, Guangdong, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," Industrial Distribution Center at Lankao County, Kaifeng, Henan, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," West of Ji Yang Street, Lan Kao County, Kaifeng, Henan, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," No. 2, 2nd Donghuan Road, Longhua Town, Longhua New District,  Shenzhen, Guangdong, China",2018,TRUE
"Hon Hai Precision Industry Co., Ltd."," General Bonded Zone, East Zhenxing Road, Zhengzhou Airport,  Zhengzhou, Henan, China",2018,TRUE
INB Electronics Ltd.," Chuangye Park, Taihe County, Jian, Jiangxi, China",2018,TRUE
INB Electronics Ltd.," Building 2nd, 1st Area, Industrial Area of Huaide Cuihai, Fengtang Road, Fuyong Street, Shenzhen, Guangdong, China",2018,TRUE
INB Electronics Ltd.," Xiangshuihe Industrial Area, Dayawan Development District, Huizhou, Guangdong, China",2018,TRUE
Infineon Technologies AG," Free Trade Zone, Jalan Batu Berendam, Batu Berendam, Melaka, Malaysia",2018,TRUE
Infineon Technologies AG," Wernerwerkstr. 2, Regensburg, Bavaria, Germany",2018,TRUE
Infineon Technologies AG," Konigsbrucker Str. 180, Dresden, Saxony, Germany",2018,TRUE
Infineon Technologies AG," Siemensstrabe 2, Villach, Oesterreich, Austria",2018,TRUE
Infineon Technologies AG," Lot 10 & 11, Kulim Hi-Tech Park, Kedah Darul Aman, Jalan Hi-Tech 7, Industrial Zone Phase II, Kulim, Kedah, Malaysia",2018,TRUE
Intel Corp.," No. 8-1 Kexin Road, High-Tech Zone (West Park), Chengdu, Sichuan, China",2018,TRUE
Intel Corp.," 2501 NW 229th Avenue, Hillsboro, Oregon, USA",2018,TRUE
Intel Corp.," Rio Rancho Blvd SE, Rio Rancho, New Mexico, USA",2018,TRUE
Intel Corp.," 4500 South Dobson Road, Chandler, Arizona, USA",2018,TRUE
Intel Corp.," Collinstown Industrial Park, Leixlip, Ireland",2018,TRUE
Intel Corp.," New Industrial Area 2 Tzoran Street, Kiryat Gat, Israel",2018,TRUE
Intel Corp.," Bayan Lepas Industrial Park IV, Penang, Malaysia",2018,TRUE
Intel Corp.," Lot I2, Saigon Hi-Tech Park, District 9, Ho Chi Minh,  Binh Duong, Vietnam",2018,TRUE
Intel Corp.," 109 Huaihe East Road, Dalian, Liaoning, China",2018,TRUE
Intel Corp.," Lot 8, Jalan Hi-tech 2/3, Kulim Hi-tech Park, Kulim, Kedah, Malaysia",2018,TRUE
"Interflex Co., Ltd."," 600 Sunggok-dong, Danwon-gu, Ansan, Gyeonggi-Do, Korea",2018,TRUE
Intramedia Inc.," 189 Tangzhuang Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,TRUE
Intramedia Inc.," No. 11 Haiyi Road, Ching Tou Village, Changan Town, Dongguan, Guangdong, China",2018,TRUE
Inventec Corp.," No. 789, Puxing Road, Minhang District, Shanghai, China",2018,TRUE
Jabil Circuit Inc.," Ganpi Village, Zhenlong Town, Huiyang District, Huizhou, Guangdong, China",2018,TRUE
Jabil Circuit Inc.," No. 84-2 Block B, National Hi-Tech Industrial Development Zone, Wuxi, Jiangsu, China",2018,TRUE
Jabil Circuit Inc.," No. 7 Yang Qing Road, Lou Feng Demonstrative S.I.P, Suzhou, Jiangsu, China",2018,TRUE
Jabil Circuit Inc.," No. 2073, Jincheng Road, Shajing Street, Baoan District, Shenzhen, Guangdong, China",2018,TRUE
Jabil Circuit Inc.," No. 21, Sai Da Shi Ji Road, Xiqing Economic Development Zone, Tianjin, China",2018,TRUE
Jabil Circuit Inc.," No. 266 Sec. 1, Shen-Lin Road, Ta Ya 428, Taichung, Taiwan",2018,TRUE
Jabil Circuit Inc.," Lot J9, J10 Export Processing Zone, Wuxi, Jiangsu, China",2018,TRUE
Jabil Circuit Inc.," No. 1 Sec.3, Chuangxin Road, Chongzhou Economic Development District, Chengdu, Sichuan, China",2018,TRUE
Jabil Circuit Inc.," No. 119, Hulin Road, Huangpu District, Guangzhou, Guangdong, China",2018,TRUE
Jabil Circuit Inc.," 128 Juncheng Road, Guangzhou Economic and Technology Development Zone, Guangzhou, Guangdong, China",2018,TRUE
Jabil Circuit Inc.," No. 97 National High-Tech Industrial Development Zone, Wuxi, Jiangsu, China",2018,TRUE
Jabil Circuit Inc.," No. 128 Tong Yuan Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,TRUE
Japan Aviation Electronics Industry Ltd.," 5-1 Oaza Seinofukuro 5-chome, Hirosaki, Aomori, Japan",2018,TRUE
Japan Aviation Electronics Industry Ltd.," 4102-6 Aza Takadaishinden, Oaza Izumida, Shinjo, Yamagata, Japan",2018,TRUE
Japan Display Inc.," Xinyang road Dengwu Village, Qiaotou Town, Dongguan, Guangdong, China",2018,TRUE
Japan Display Inc.," 26-2 Yamadasenden, Kawakita, Nomi-gun, Ishikawa, Japan",2018,TRUE
Japan Display Inc.," 1-47 Iwauchi-machi, Nomi, Ishikawa, Japan",2018,TRUE
Japan Display Inc.," 3300 Hayano, Mobara, Chiba, Japan",2018,TRUE
Japan Display Inc.," No. 1 Central Avenue, Area B, Kunshan Free Trade Zone, Kunshan, Jiangsu, China",2018,TRUE
Japan Display Inc.," 1-2480, Takematsumachi, Hakusan, Ishikawa, Japan",2018,TRUE
"Jarllytec Co., Ltd."," No. 13 Wugong 5th Road, Hsin Chung Dist, New Taipei City, Taipei, Taiwan",2018,TRUE
"Jeou Uei Co., Ltd."," No. 5-1 Gu Gang Road, Cheng Qu Industrial Park, Economic Development Zone, Taicang, Jiangsu, China",2018,TRUE
"Jeou Uei Co., Ltd."," Building No. 4 of Row 5, Jiao Tang Industry Area, Baoan District, Shenzhen, Guangdong, China",2018,TRUE
"Jiangsu Changjiang Electronics Technology Co., Ltd."," 5 Yishun Street 23, Singapore",2018,TRUE
Jinlong Holding Group," Co., Ltd. Jingang Blvd., Jinlong Science & Technology Park, Bei Baixiang Town, Yueqing, Wenzhou, Zhejiang, China",2018,TRUE
Jinlong Holding Group," Co., Ltd. Sinco Industrial Park, Huai Bei Road, Huai De District, Humen, Dongguan, Guangdong, China",2018,TRUE
JX Nippon Mining & Metals Corp.," 3 Kurami, Samukawa, Koza, Kanagawa, Japan",2018,TRUE
"Kantatsu Co., Ltd."," No. 8 Xinlong Road Xinpu Economic Development Zone, Lianyungang, Jiangsu, China",2018,TRUE
Kemet Corp.," Av. las Americas 780 Ote., Colonia, Victoria, Tamaulipas, Mexico",2018,TRUE
Kemet Corp.," No. 99 Yangpu Road, Suzhou, Jiangsu, China",2018,TRUE
Kemet Corp.," Long Binh Techno Park (LOTECO) EPZ, Long Binh Ward, Bien Hoa, Dong Nai, Vietnam",2018,TRUE
Kemet Corp.," 78/2 Moo 1, Wellgrow Industrial Estate, Bangna-Trad KM. 36 Road, Homsil, Bang Pakong, Chachoengsao, Thailand",2018,TRUE
Kemet Corp.," Lot 336, Batamindo Industry Park, Jl. Gaharu, Muka Kuning, Nongsa, Kota Batam, Kepulauan Riau, Indonesia",2018,TRUE
Kemet Corp.," No. 9, Ri-xin Road, Xinglin Ji-mei Zone, Xiamen, Fujian, China",2018,TRUE
"Kunshan Kersen Science & Technology Co., Ltd."," No. 389 Kunjia Road, Kunshan, Jiangsu, China",2018,TRUE
"Kunshan Kersen Science & Technology Co., Ltd."," No. 5 Weiliu Road, Dong Tai, Jiangsu, China",2018,TRUE
Kinsus Interconnect Technology Corp.," No. 1245, Junghua Road, Shin-Wu Shiang, Taoyuan, Taiwan",2018,TRUE
Kinsus Interconnect Technology Corp.," No. 526, Sec. 2, Jianxing Road, Xinfeng, Hsinchu, Taiwan",2018,TRUE
Knowles Corp.," Plot 104, Lebuhraya Kampung Jawa, Bayan Lepas Industrial Estate, Penang, Malaysia",2018,TRUE
Knowles Corp.," 379 Middle Suhong Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,TRUE
Koch Industries Inc.," No. 889. Ying Lun Road, Wai Gao Qiao Free Trade Zone, Shanghai, China",2018,TRUE
Koch Industries Inc.," 27 Guangshun Street, Dalian Economic and Technical Development Zone, Dalian, Liaoning, China",2018,TRUE
Koch Industries Inc.," 3949-3 Kawanishi, Kanoya, Kagoshima, Japan",2018,TRUE
Koch Industries Inc.," No. 110 International Road, Jurong Town, Singapore",2018,TRUE
Koch Industries Inc.," 2607 Jalan Perusahaan Kawasan Perindustrian, Perai, Penang, Malaysia",2018,TRUE
Koch Industries Inc.," 1351-2 Sumiyoshi, Yoshida, Haibara-gun, Shizuoka, Japan",2018,TRUE
Koch Industries Inc.," 700 Kingbird Road, Lincoln, Nebraska, USA",2018,TRUE
Kyocera Group," 5850 Higashine-koh ohaza, Higashine, Yamagata, Japan",2018,TRUE
Kyocera Group," 1-1 Kokubuyamashita-cho, Kirishima-shi, Kagoshima, Japan",2018,TRUE
Kyocera Group," 1810 Taki-cho, Satsumasendai, Kagoshima, Japan",2018,TRUE
Kyocera Group," 560 Nyuzen, Nyuzen-machi, Shimoniikawa-gun, Toyama, Japan",2018,TRUE
Kyocera Group," 8 Jing Ci Road, New City District, Shilong Town, Dongguan, Guangdong, China",2018,TRUE
Kyocera Group," 3-11-1 Osachi Kohagi, Okaya, Nagano, Japan",2018,TRUE
Kyocera Group," 1 Mikata, Ayabe, Kyoto, Japan",2018,TRUE
Laird Technologies Inc.," Building 1, Dejin Industrial Park, Fuyuanyi Road, Heping Community, Fuyong Town, Bao An District, Shenzhen, Guangdong, China",2018,TRUE
Laird Technologies Inc.," No. 398 Yuandian Road, Xin Zhuang Industrial Zone, Shanghai, China",2018,TRUE
Laird Technologies Inc.," No. 8 Pengfeng Road, Songjiang, Shanghai, China",2018,TRUE
Laird Technologies Inc.," 28 Huanghe South Road, Kunshan Economic & Tech Development Zone, Kunshan, Jiangsu, China",2018,TRUE
"Largan Precision Co., Ltd."," No. 18 Tutong First Industrial District, Tutong, Changping, Dongguan, Guangdong, China",2018,TRUE
"Largan Precision Co., Ltd."," No. 11 Jingke Road, Nantun District, Taichung, Taiwan",2018,TRUE
"Lens One Technology (Shenzhen) Co., Ltd.","  Lens Technology Zone, Liuyang Biomedical Industrial Estate, Changsha Hunan, China",2018,TRUE
"Lens One Technology (Shenzhen) Co., Ltd."," Huangxing Road, Langli Town, Changsha, Hunan, China",2018,TRUE
LG Chem Ltd.," No. 17 Hengyi Road, Nanjing Economic & Technology Development Zone, Nanjing, Jiangsu, China",2018,TRUE
LG Chem Ltd.," 8 B Ochang Scientific Local Industrial Complex 1114-Namchon-ri Oksan-Myeon, Cheongwon-Gun, Chungcheongbuk-Do, Korea",2018,TRUE
"LG Display Co., Ltd."," 181, 3gongdan 2-ro, Gumi, Gyeongsangbuk-do, Korea",2018,TRUE
"LG Display Co., Ltd."," No. 59 Kaitai Road, Science City of Guangzhou, High-Tech Industrial Development Zone, Guangzhou, Guangdong, China",2018,TRUE
"LG Display Co., Ltd."," No. 1 LG Road, LG Industrial Park, Nanjing Economic & Technology Development Zone, Nanjing, Jiangsu, China",2018,TRUE
"LG Display Co., Ltd."," 245 LG-ro, Wollong-myeon, Paju, Gyeonggi-Do, Korea",2018,TRUE
"LG Display Co., Ltd."," No. 2 Beijing Middle Road, Development Zone, Yantai, Shandong, China",2018,TRUE
"LG Display Co., Ltd."," 174, 3gongdan 2-ro, Gumi, Gyeongsangbuk-do, Korea",2018,TRUE
"LG Display Co., Ltd."," No. 283 Jing Long Road, Taimei Town Boluo County, Huizhou, Guangdong, China",2018,TRUE
"LG Innotek Co., Ltd."," 66 Suchul-daero 9-gil, Gumi, Gyeongsangbuk-do, Korea",2018,TRUE
"LG Innotek Co., Ltd."," 50-9 Suchul-daero 7-gil, Gumi, Gyeongsangbuk-do, Korea",2018,TRUE
"LG Innotek Co., Ltd."," 93, 2sunhwan-ro 971beon-gil, Heungdeok-gu, Cheongju, Chungcheongbuk-Do, Korea",2018,TRUE
"LG Innotek Co., Ltd."," Lot I-4, Trang Due Industrial Park, An Duong district, Hai Phong City, Haiphong, Vietnam",2018,TRUE
"LG Innotek Co., Ltd."," 130-65 Sanho-daero, Gumi, Gyeongsangbuk-do, Korea",2018,TRUE
"LG Innotek Co., Ltd."," 77 Sanho-daero, Gumi, Gyeongsangbuk-do, Korea",2018,TRUE
Lite-On Technology Corp.," No. 11 Fuyuan Road, Wuqing Development Area, Tianjin, China",2018,TRUE
Lite-On Technology Corp.," 59 Hong Jing Road, Eastern Section, GETDD, Guangzhou, Guangdong, China",2018,TRUE
Lite-On Technology Corp.," Av. Torquato Tapajos 7891, Tarum, Manaus, Brazil",2018,TRUE
Lite-On Technology Corp.," No. 8 Guangbao Road, Science City, Luogang Area, Guangzhou, Guangdong, China",2018,TRUE
Lite-On Technology Corp.," 1-3/F, Block 9 & 1 F, Block 8, Brightman Industrial Zone, Busha Road, Shenzhen, Guangdong, China",2018,TRUE
Lite-On Technology Corp.," No. 1 Zhenan Road, Shangjiao Section, Changan Town, Dongguan, Guangdong, China",2018,TRUE
Lite-On Technology Corp.," No. 88, Yanghu Road, Wujin Hi-Tech Industrial Development Zone, Changzhou, Jiangsu, China",2018,TRUE
Longwell Company," No. 19, 2nd industrial avenue, Tang Xia Chong village, Song Gang town, Paoan Ward,, Shenzhen, Guangdong, China",2018,TRUE
Luen Fung Group," No. 50, Ke Ji Road, Yuquan Industrial District South, Fenggang Town, Dongguan, Guangdong, China",2018,TRUE
Luen Fung Group," No. 48, Ke Ji Road, Yuquan Industrial District South, Fenggang Town, Dongguan, Guangdong, China",2018,TRUE
LUXSHARE-ICT," No. 399, Baisheng Road, Kunshan, Jiangsu, China",2018,TRUE
LUXSHARE-ICT," No. 8 Yongyang Road, National economic & Technological Development Zone, Chuzhou, Anhui, China",2018,TRUE
LUXSHARE-ICT," No. 158 Jinchang Road, Jinxi Town, Kunshan, Jiangsu, China",2018,TRUE
LUXSHARE-ICT," No. 1, Lvyin Road, Industrial Park, Jian, Jiangxi, China",2018,TRUE
LUXSHARE-ICT," Fuchuan Road (East side), Jian, Jiangxi, China",2018,TRUE
Marian Inc.," Floor 2, Building 3, Chaohuilou Technology Industrial Park, 180 Huating Road, Da Lang, Longhua, Shenzhen, Guangdong, China",2018,TRUE
Marian Inc.," Unit 1 B, Suchun Industrial Square, 428 Xinglong Street, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,TRUE
Marian Inc.," Unit 5 B, B Area, EPZ, No. 158 Qiming Road, Suzhou Industrial Park, Suzhou, Jiangsu, China",2018,TRUE
Maxim Integrated Products Inc.," 160 Rio Robles, San Jose, California, USA",2018,TRUE
Maxim Integrated Products Inc.," 14320 SW Jenkins Road, Beaverton, Oregon, USA",2018,TRUE
Maxim Integrated Products Inc.," 4401 South Beltwood Parkway, Dallas, Texas, USA",2018,TRUE
Maxim Integrated Products Inc.," Gateway Business Park, Special Export Processing Zone, Baranggay Javalera, Gen Trias, Cavite, Philippines",2018,TRUE
"Merry Electronics Co., Ltd."," No. 800 Kang Yuan Road, Xiang Cheng Economic Development Zone, Suzhou, Jiangsu, China",2018,TRUE
Microchip Technology Inc.," 2325 Orchard Parkway, San Jose, California, USA",2018,TRUE
Microchip Technology Inc.," ACP Bldg., 102 Accuracy Drive, Corner Excellence Ave, Carmelray Industrial Park, 1, Canlubang, Calamba, Laguna, Philippines",2018,TRUE
Microchip Technology Inc.," 1150 E. Cheyenne Mountian Blvd., Colorado Springs, Colorado, USA",2018,TRUE
Microchip Technology Inc.," Unit 6, Mitchell Point, Ensign Way, Hamble-le-Rice, Hampshire, United Kingdom",2018,TRUE
Microchip Technology Inc.," 44306 Nantes Cedex 3, Nantes, France",2018,TRUE
Microchip Technology Inc.," Vestre Rosten 79, Tiller, Norway",2018,TRUE
Microchip Technology Inc.," 14 Moo 1, T. Wangtakien, A., Muangchachemgsao, Chachoengsao, Thailand",2018,TRUE
Micron Technology Inc.," 7-10, Yoshikawa Kogyo Danchi, Higashi, Hiroshima, Japan",2018,TRUE
Micron Technology Inc.," No. 429-1 Sanfong Road, Houli District Central Taiwan Science Park, Taichung, Taiwan",2018,TRUE
Micron Technology Inc.," 667, Fuhsing 3rd Road, Hwa Ya Technology Park, Guishan Township, Taoyuan, Taiwan",2018,TRUE
Micron Technology Inc.," Zone B of Shanxi Xian Export Processing Zone, Xin Xi Ave, Xian, Shanxi, China",2018,TRUE
